Date,Open,High,Low,Close,Adj Close,Volume
2015-10-09,71.839996,72.489998,70.860001,71.300003,63.467190,5573500
2015-10-12,71.510002,71.529999,70.320000,70.500000,62.755085,4643500
2015-10-13,69.959999,71.029999,69.260002,70.169998,62.461338,4724800
2015-10-14,70.110001,71.059998,69.570000,70.709999,62.942017,4042700
2015-10-15,70.470001,70.919998,69.760002,70.830002,63.048817,4547900
2015-10-16,70.620003,70.830002,69.110001,69.680000,62.025162,8310000
2015-10-19,69.250000,69.470001,68.800003,69.269997,61.660206,5712000
2015-10-20,68.860001,71.190002,68.510002,70.269997,62.550343,6324200
2015-10-21,70.589996,71.900002,69.580002,69.669998,62.016251,8679400
2015-10-22,67.919998,72.830002,67.809998,70.879997,63.798420,13909200
2015-10-23,71.709999,72.430000,70.660004,71.750000,64.581520,7942500
2015-10-26,71.790001,72.300003,71.419998,71.519997,64.374504,6254500
2015-10-27,70.180000,71.080002,68.339996,70.389999,63.357388,8280500
2015-10-28,70.750000,72.110001,70.480003,71.970001,64.779541,5486900
2015-10-29,71.489998,72.570000,71.279999,71.970001,64.779541,4290100
2015-10-30,72.269997,73.279999,71.629997,72.989998,65.697632,7388700
2015-11-02,73.000000,74.639999,72.830002,74.339996,66.912750,5876500
2015-11-03,74.440002,75.320000,74.199997,74.750000,67.281799,5006100
2015-11-04,75.339996,75.930000,74.330002,74.550003,67.101784,5477800
2015-11-05,74.650002,75.559998,73.209999,74.220001,66.804764,6238900
2015-11-06,73.419998,73.849998,72.330002,73.839996,66.462708,5538600
2015-11-09,73.430000,73.610001,71.480003,71.889999,64.707535,5914800
2015-11-10,71.790001,72.580002,71.629997,72.430000,65.193588,4373800
2015-11-11,72.540001,72.849998,71.820000,71.910004,64.725548,4190700
2015-11-12,70.820000,70.989998,68.410004,68.660004,61.800243,8731700
2015-11-13,68.699997,70.129997,68.500000,69.629997,62.673321,6429600
2015-11-16,69.480003,70.620003,69.230003,70.389999,63.357388,5167600
2015-11-17,70.129997,70.360001,69.050003,69.389999,62.457310,4812000
2015-11-18,69.900002,70.449997,69.379997,70.320000,63.294392,3788300
2015-11-19,69.500000,70.110001,68.599998,70.019997,63.024353,6296000
2015-11-20,70.480003,71.209999,70.160004,71.139999,64.032478,6495100
2015-11-23,70.980003,71.900002,70.889999,71.019997,63.924442,3847600
2015-11-24,70.779999,71.709999,70.440002,71.400002,64.266479,3846500
2015-11-25,71.739998,71.889999,70.720001,71.489998,64.347496,3493000
2015-11-27,71.180000,71.529999,70.699997,71.220001,64.104477,1642100
2015-11-30,71.330002,72.790001,71.150002,72.650002,65.391609,5632900
2015-12-01,72.330002,72.639999,70.849998,71.559998,64.410515,6578400
2015-12-02,71.199997,72.129997,70.620003,71.029999,63.933453,5068200
2015-12-03,71.150002,71.220001,69.370003,69.639999,62.682335,8130800
2015-12-04,69.360001,70.029999,68.800003,69.980003,62.988361,5252000
2015-12-07,68.680000,68.730003,67.720001,68.360001,61.530209,6805900
2015-12-08,66.989998,67.160004,66.180000,66.540001,59.892044,6866300
2015-12-09,66.300003,67.019997,65.160004,65.910004,59.324997,8578000
2015-12-10,65.980003,67.089996,65.910004,66.379997,59.748043,5759100
2015-12-11,65.379997,66.099998,64.480003,65.430000,58.892952,7572600
2015-12-14,65.629997,66.180000,64.730003,66.120003,59.514011,7349300
2015-12-15,65.459999,66.959999,65.239998,66.750000,60.081070,6061200
2015-12-16,66.220001,67.879997,66.139999,67.720001,60.954159,6747600
2015-12-17,67.180000,67.510002,64.879997,64.900002,58.415897,6800000
2015-12-18,64.599998,65.870003,64.099998,65.110001,58.604916,13490900
2015-12-21,65.589996,65.820000,64.379997,65.239998,58.721931,5311500
2015-12-22,66.250000,68.790001,66.110001,68.410004,61.575230,9646400
2015-12-23,69.589996,70.489998,68.989998,69.889999,62.907345,7586300
2015-12-24,69.750000,69.900002,69.059998,69.379997,62.448303,2322100
2015-12-28,69.120003,69.180000,68.029999,68.580002,61.728233,3867000
2015-12-29,69.220001,69.570000,68.620003,69.190002,62.277290,3539500
2015-12-30,68.660004,69.629997,68.570000,68.690002,61.827240,3158500
2015-12-31,68.449997,69.099998,67.940002,67.959999,61.170174,4356400
2016-01-04,66.879997,68.080002,65.720001,67.989998,61.197178,8586900
2016-01-05,68.379997,68.440002,66.419998,67.279999,60.558113,6139100
2016-01-06,65.980003,66.849998,65.620003,66.220001,59.604012,6639300
2016-01-07,65.080002,65.519997,63.660000,63.939999,57.551815,8601500
2016-01-08,64.330002,64.529999,62.930000,63.290001,56.966755,8278500
2016-01-11,63.669998,63.700001,60.849998,61.470001,55.328594,9655100
2016-01-12,62.439999,62.500000,60.389999,61.599998,55.445595,8593100
2016-01-13,62.070000,62.759998,60.389999,60.889999,54.806530,7237300
2016-01-14,61.240002,62.970001,60.380001,62.270000,56.048664,9241800
2016-01-15,59.520000,60.090000,58.750000,59.869999,54.563141,12674500
2016-01-19,60.259998,60.540001,58.480000,59.029999,54.498512,8501100
2016-01-20,58.080002,59.380001,56.360001,58.810001,54.295406,10857700
2016-01-21,59.000000,60.419998,58.250000,59.689999,55.107849,8798300
2016-01-22,61.230000,62.560001,60.599998,60.980000,56.298820,7815600
2016-01-25,58.959999,59.349998,57.759998,57.910000,53.464493,10971500
2016-01-26,58.400002,59.660000,58.090000,59.160000,54.618534,8135100
2016-01-27,58.430000,59.889999,57.459999,58.320000,53.843021,11013800
2016-01-28,62.009998,62.450001,58.570000,61.080002,56.391151,13567000
2016-01-29,61.689999,62.290001,60.759998,62.240002,57.462093,8221000
2016-02-01,61.970001,63.080002,61.380001,62.700001,57.886787,5955700
2016-02-02,61.279999,61.549999,60.480000,60.669998,56.012623,6282300
2016-02-03,61.470001,63.599998,59.799999,63.270000,58.413036,8332100
2016-02-04,63.599998,66.989998,63.599998,65.959999,60.896526,12537500
2016-02-05,65.669998,66.760002,65.180000,66.120003,61.044254,7463700
2016-02-08,65.419998,65.639999,63.660000,64.580002,59.622467,6315500
2016-02-09,63.900002,64.410004,63.119999,63.930000,59.022362,5541700
2016-02-10,64.269997,64.379997,62.000000,62.139999,57.369778,5955400
2016-02-11,60.910000,62.310001,60.509998,61.410000,56.695812,7055000
2016-02-12,61.990002,63.470001,61.820000,63.150002,58.302246,4297400
2016-02-16,64.160004,65.550003,63.509998,65.209999,60.204102,4819400
2016-02-17,66.000000,67.790001,65.720001,67.260002,62.096733,7373800
2016-02-18,67.150002,67.599998,65.139999,66.120003,61.044254,6175500
2016-02-19,64.919998,65.519997,64.080002,65.419998,60.397984,4994900
2016-02-22,65.419998,67.519997,65.419998,67.309998,62.142895,5787700
2016-02-23,67.110001,67.239998,65.699997,65.779999,60.730347,5599400
2016-02-24,64.699997,65.970001,63.070000,65.879997,60.822670,6439200
2016-02-25,65.889999,66.470001,64.839996,66.470001,61.367382,4273800
2016-02-26,67.389999,68.000000,66.449997,66.870003,61.736675,4149800
2016-02-29,67.139999,68.580002,66.489998,67.699997,62.502953,8643200
2016-03-01,68.440002,69.489998,67.339996,69.089996,63.786259,4451600
2016-03-02,68.750000,69.930000,68.209999,69.379997,64.053993,4801300
2016-03-03,69.620003,72.080002,69.389999,71.750000,66.242058,7128700
2016-03-04,72.089996,73.959999,71.540001,72.839996,67.248367,9521500
2016-03-07,72.800003,75.730003,72.800003,74.769997,69.030220,10740400
2016-03-08,73.779999,74.110001,71.519997,71.730003,66.223595,8748400
2016-03-09,72.330002,72.699997,71.260002,71.870003,66.352837,4907900
2016-03-10,72.029999,72.029999,70.489998,71.360001,65.881981,6212500
2016-03-11,72.360001,73.099998,72.279999,72.800003,67.211464,4787000
2016-03-14,72.730003,73.440002,72.129997,72.730003,67.146835,5060000
2016-03-15,71.440002,72.470001,70.860001,72.440002,66.879082,4674400
2016-03-16,72.589996,74.510002,72.199997,74.339996,68.633232,6641200
2016-03-17,74.199997,76.300003,73.519997,75.900002,70.073479,13316000
2016-03-18,76.080002,76.940002,74.639999,75.470001,69.676498,13750200
2016-03-21,75.529999,76.349998,75.040001,75.889999,70.064255,4315700
2016-03-22,75.589996,76.080002,75.239998,75.550003,69.750343,3625600
2016-03-23,74.970001,75.120003,73.570000,73.680000,68.023895,5352900
2016-03-24,72.930000,75.349998,72.730003,75.290001,69.510307,7036100
2016-03-28,75.150002,75.550003,74.459999,75.320000,69.538002,3425400
2016-03-29,74.970001,76.050003,74.190002,76.010002,70.175041,4070200
2016-03-30,76.940002,77.250000,76.010002,76.510002,70.636658,4886800
2016-03-31,76.300003,77.129997,76.239998,76.540001,70.664345,4348700
2016-04-01,75.650002,76.870003,74.669998,76.790001,70.895149,4878300
2016-04-04,76.559998,77.040001,75.419998,75.720001,69.907295,4349500
2016-04-05,75.320000,75.849998,74.599998,75.239998,69.464142,4386800
2016-04-06,75.519997,75.570000,73.699997,75.220001,69.445679,4926900
2016-04-07,74.489998,74.680000,73.760002,74.169998,68.476288,4800800
2016-04-08,75.029999,75.250000,74.000000,74.349998,68.642464,4911000
2016-04-11,74.610001,75.779999,74.610001,74.629997,68.900963,3904800
2016-04-12,75.059998,76.739998,74.470001,76.099998,70.258133,5050200
2016-04-13,76.870003,79.160004,76.559998,79.129997,73.055527,9365700
2016-04-14,79.440002,79.720001,78.370003,79.050003,72.981674,5259400
2016-04-15,79.379997,79.779999,78.730003,79.169998,73.092461,5508500
2016-04-18,78.470001,79.870003,78.139999,79.250000,73.166313,4821300
2016-04-19,79.989998,80.889999,79.459999,80.389999,74.218796,6283500
2016-04-20,80.250000,80.599998,79.300003,79.739998,73.618690,5356800
2016-04-21,78.750000,79.580002,78.190002,78.660004,73.329704,6509100
2016-04-22,78.930000,79.180000,77.199997,78.320000,73.012741,10099600
2016-04-25,78.500000,78.860001,76.199997,76.790001,71.586433,8079800
2016-04-26,77.150002,77.739998,76.470001,77.650002,72.388145,6085900
2016-04-27,77.980003,78.889999,77.599998,78.680000,73.348351,4459300
2016-04-28,78.029999,79.169998,77.599998,77.750000,72.481361,4844600
2016-04-29,78.019997,79.000000,77.320000,77.720001,72.453407,7702700
2016-05-02,77.349998,78.070000,76.620003,77.839996,72.565269,3330100
2016-05-03,76.849998,77.099998,75.580002,76.360001,71.185555,4790900
2016-05-04,76.180000,76.309998,73.900002,74.239998,69.209213,6938100
2016-05-05,74.150002,74.599998,72.699997,72.790001,67.857468,8071200
2016-05-06,72.160004,73.419998,71.620003,73.360001,68.388847,6942800
2016-05-09,72.330002,72.629997,70.570000,70.779999,65.983673,9405000
2016-05-10,70.779999,72.709999,70.589996,72.510002,67.596451,6505300
2016-05-11,72.849998,73.610001,72.360001,72.430000,67.521866,4691900
2016-05-12,72.919998,73.239998,71.180000,71.699997,66.841331,4526500
2016-05-13,71.629997,71.779999,70.059998,70.070000,65.321793,6417200
2016-05-16,70.389999,71.699997,70.099998,70.699997,65.909103,4515900
2016-05-17,70.699997,72.180000,70.449997,71.050003,66.235390,4841900
2016-05-18,70.620003,71.870003,70.080002,70.589996,65.806549,5166000
2016-05-19,69.930000,70.120003,69.040001,69.430000,64.725166,6137100
2016-05-20,70.000000,70.779999,69.750000,69.870003,65.135353,5731600
2016-05-23,69.800003,70.949997,69.589996,70.400002,65.629433,3992800
2016-05-24,70.779999,71.250000,70.250000,71.089996,66.272667,3872400
2016-05-25,71.629997,72.699997,71.260002,72.570000,67.652382,5035400
2016-05-26,73.239998,73.589996,72.059998,72.080002,67.195587,4110300
2016-05-27,72.150002,72.199997,71.500000,71.959999,67.083717,3002100
2016-05-31,72.029999,73.169998,71.949997,72.510002,67.596451,4072600
2016-06-01,71.980003,72.489998,71.269997,72.269997,67.372719,2699900
2016-06-02,72.599998,73.639999,72.279999,73.620003,68.631233,4569300
2016-06-03,73.650002,75.139999,73.099998,75.040001,69.955009,6619300
2016-06-06,75.360001,76.529999,75.110001,76.419998,71.241501,4775100
2016-06-07,76.529999,77.279999,76.440002,76.809998,71.605064,4235200
2016-06-08,77.500000,78.699997,77.260002,78.110001,72.816971,5987800
2016-06-09,77.389999,77.500000,76.639999,77.160004,71.931351,3784600
2016-06-10,76.320000,76.559998,75.379997,76.029999,70.877914,4879500
2016-06-13,75.699997,76.339996,75.230003,75.230003,70.132133,4086700
2016-06-14,75.059998,75.550003,73.949997,74.860001,69.787209,4058400
2016-06-15,75.190002,75.949997,74.339996,75.070000,69.982971,3802000
2016-06-16,74.410004,75.139999,73.349998,74.989998,69.908386,4064800
2016-06-17,75.349998,76.660004,75.239998,75.930000,70.784683,5442000
2016-06-20,76.910004,77.349998,76.389999,76.430000,71.250824,4090800
2016-06-21,76.449997,76.900002,76.010002,76.489998,71.306763,3292100
2016-06-22,76.889999,77.089996,76.180000,76.430000,71.250824,3056800
2016-06-23,77.660004,78.250000,77.220001,78.220001,72.919525,3600800
2016-06-24,75.199997,75.610001,72.989998,73.029999,68.081215,12179500
2016-06-27,72.500000,72.709999,70.529999,71.379997,66.543030,7337400
2016-06-28,72.239998,72.900002,71.510002,72.519997,67.605774,4743700
2016-06-29,73.250000,74.400002,72.790001,74.230003,69.199905,4015400
2016-06-30,74.169998,75.849998,73.970001,75.809998,70.672821,4695500
2016-07-01,75.379997,76.989998,75.320000,76.449997,71.269455,4630100
2016-07-05,75.660004,75.949997,73.699997,74.379997,69.339722,4776300
2016-07-06,74.589996,74.870003,73.459999,74.830002,69.759239,3740500
2016-07-07,75.070000,75.730003,74.379997,75.050003,69.964333,3077500
2016-07-08,75.919998,77.430000,75.779999,77.370003,72.127121,5491500
2016-07-11,78.000000,78.540001,77.320000,77.800003,72.527992,4511300
2016-07-12,78.720001,79.940002,78.300003,79.800003,74.392464,5545800
2016-07-13,79.980003,80.330002,79.070000,79.690002,74.289902,5162500
2016-07-14,80.500000,81.000000,79.970001,80.059998,74.634827,5441700
2016-07-15,80.489998,80.800003,80.160004,80.699997,75.231461,4642100
2016-07-18,79.879997,79.889999,78.870003,79.820000,75.127930,4136700
2016-07-19,79.339996,79.769997,79.150002,79.739998,75.052635,3308400
2016-07-20,79.449997,79.860001,78.930000,79.690002,75.005577,4185500
2016-07-21,80.449997,81.379997,79.739998,80.010002,75.306747,6472300
2016-07-22,79.779999,79.790001,78.860001,79.379997,74.713791,4133800
2016-07-25,79.150002,79.190002,78.339996,78.690002,74.064369,5798100
2016-07-26,79.040001,83.000000,78.739998,82.750000,77.885696,11007600
2016-07-27,82.720001,84.290001,82.720001,84.099998,79.156342,8430200
2016-07-28,83.699997,83.709999,82.449997,82.919998,78.045708,5065600
2016-07-29,82.800003,83.139999,82.129997,82.760002,77.895103,4274200
2016-08-01,82.760002,82.879997,81.529999,81.949997,77.132721,3377100
2016-08-02,82.000000,82.190002,80.919998,81.239998,76.464455,3909500
2016-08-03,81.150002,82.300003,80.930000,82.029999,77.208031,3101700
2016-08-04,81.820000,82.540001,81.400002,81.769997,76.963303,2398600
2016-08-05,82.220001,82.959999,82.000000,82.559998,77.706871,3286100
2016-08-08,83.000000,83.790001,82.800003,83.440002,78.535133,3544800
2016-08-09,83.519997,83.750000,82.699997,82.830002,77.960991,2314900
2016-08-10,83.309998,83.309998,82.480003,82.650002,77.791573,2290300
2016-08-11,83.000000,83.650002,82.989998,83.239998,78.346893,2216800
2016-08-12,83.260002,83.779999,82.580002,83.000000,78.121010,4342800
2016-08-15,83.000000,84.279999,82.959999,84.150002,79.203400,4056000
2016-08-16,84.209999,84.360001,83.639999,84.290001,79.335175,3161800
2016-08-17,84.410004,84.730003,83.839996,84.410004,79.448120,2983400
2016-08-18,83.410004,83.610001,82.510002,83.379997,78.478676,5003100
2016-08-19,83.059998,84.379997,82.760002,83.839996,78.911629,3823900
2016-08-22,83.620003,83.779999,83.000000,83.589996,78.676315,2885000
2016-08-23,83.980003,84.680000,83.949997,84.010002,79.071632,3178400
2016-08-24,83.410004,84.099998,82.970001,83.150002,78.262184,2200600
2016-08-25,83.070000,83.169998,82.589996,82.839996,77.970390,3082900
2016-08-26,83.209999,83.900002,82.279999,82.660004,77.800987,3596800
2016-08-29,82.510002,83.349998,82.410004,83.099998,78.215118,2241000
2016-08-30,82.860001,83.150002,82.309998,82.480003,77.631577,3468700
2016-08-31,82.059998,82.339996,81.610001,81.949997,77.132721,4041700
2016-09-01,81.589996,82.000000,80.570000,81.449997,76.662109,4102200
2016-09-02,82.190002,82.370003,81.470001,81.690002,76.888008,2449400
2016-09-06,82.010002,82.230003,81.480003,82.080002,77.255081,3071000
2016-09-07,82.500000,83.730003,82.410004,83.720001,78.798676,3996700
2016-09-08,83.500000,83.959999,83.080002,83.540001,78.629250,3396400
2016-09-09,82.889999,83.000000,80.760002,80.790001,76.040901,5311600
2016-09-12,80.269997,82.120003,80.099998,81.919998,77.104485,4110800
2016-09-13,81.099998,81.260002,79.930000,80.230003,75.513832,4740600
2016-09-14,80.379997,81.620003,80.230003,81.019997,76.257393,5324800
2016-09-15,80.830002,82.349998,80.739998,82.029999,77.208031,3499400
2016-09-16,81.620003,82.080002,81.209999,82.050003,77.226845,6715400
2016-09-19,82.180000,82.349998,81.349998,81.879997,77.066833,4347900
2016-09-20,82.459999,82.669998,81.660004,81.699997,76.897423,2774600
2016-09-21,82.300003,83.489998,82.010002,83.470001,78.563377,4264300
2016-09-22,83.970001,84.449997,83.309998,83.500000,78.591606,3925200
2016-09-23,83.510002,83.580002,82.389999,82.440002,77.593925,3031500
2016-09-26,82.199997,82.680000,82.010002,82.370003,77.528046,3340800
2016-09-27,82.190002,82.879997,81.669998,82.879997,78.008049,4295600
2016-09-28,83.250000,86.660004,83.139999,86.589996,81.499969,9497100
2016-09-29,86.279999,88.849998,86.279999,87.470001,82.328232,10616400
2016-09-30,87.989998,88.980003,87.809998,88.769997,83.551804,6379100
2016-10-03,88.230003,89.190002,88.169998,88.279999,83.090622,4294600
2016-10-04,88.500000,88.949997,87.180000,87.510002,82.365875,4743300
2016-10-05,88.120003,89.870003,88.040001,89.419998,84.163612,5189500
2016-10-06,88.959999,89.660004,88.709999,89.290001,84.041252,3786900
2016-10-07,89.519997,89.739998,87.940002,88.470001,83.269455,3774200
2016-10-10,89.099998,89.500000,88.139999,88.220001,83.034157,3775600
2016-10-11,89.099998,89.320000,87.260002,87.470001,82.328232,6471900
2016-10-12,87.500000,87.750000,87.019997,87.580002,82.431778,3950000
2016-10-13,86.900002,87.070000,86.260002,86.970001,81.857635,5677000
2016-10-14,87.830002,88.419998,87.559998,87.669998,82.516495,3601000
2016-10-17,87.379997,87.720001,86.900002,87.290001,82.158821,4479700
2016-10-18,88.110001,88.199997,86.769997,87.220001,82.092941,3689000
2016-10-19,87.309998,88.279999,86.860001,88.000000,82.827080,5943900
2016-10-20,87.059998,87.269997,86.230003,86.629997,82.257370,4576600
2016-10-21,85.730003,86.629997,85.360001,86.330002,81.972519,3592500
2016-10-24,86.120003,87.129997,85.540001,85.989998,81.649673,5096500
2016-10-25,85.860001,87.650002,83.879997,84.480003,80.215889,11639200
2016-10-26,83.809998,84.389999,82.879997,84.129997,79.883545,6582100
2016-10-27,84.279999,84.339996,82.709999,83.010002,78.820099,5003200
2016-10-28,83.320000,84.169998,83.000000,83.879997,79.646179,4974000
2016-10-31,84.190002,84.379997,83.410004,83.459999,79.247368,4679400
2016-11-01,83.470001,83.650002,81.650002,82.239998,78.088959,5139600
2016-11-02,82.150002,82.150002,80.330002,81.110001,77.015999,5228600
2016-11-03,81.639999,81.669998,80.680000,81.269997,77.167908,3859000
2016-11-04,81.339996,82.900002,80.589996,82.309998,78.155403,5745800
2016-11-07,83.739998,84.160004,82.970001,83.750000,79.522743,3786400
2016-11-08,83.769997,85.000000,83.059998,84.680000,80.405792,3393300
2016-11-09,89.779999,93.199997,89.360001,91.199997,86.596687,19281900
2016-11-10,92.040001,94.949997,91.839996,93.449997,88.733116,14174400
2016-11-11,93.389999,94.339996,91.820000,93.010002,88.315353,7369900
2016-11-14,93.250000,95.500000,93.019997,94.169998,89.416794,7507100
2016-11-15,93.459999,94.459999,92.639999,94.440002,89.673164,4645400
2016-11-16,93.769997,94.400002,92.839996,93.349998,88.638191,3293500
2016-11-17,93.500000,93.500000,92.400002,92.779999,88.096939,3942200
2016-11-18,93.010002,93.400002,91.900002,92.339996,87.679161,4715900
2016-11-21,93.129997,93.849998,92.779999,92.900002,88.210899,3783200
2016-11-22,93.400002,93.709999,92.800003,93.620003,88.894562,3172800
2016-11-23,94.809998,96.419998,94.220001,96.180000,91.325348,6535900
2016-11-25,95.959999,96.440002,95.209999,95.809998,90.974014,2006900
2016-11-28,95.510002,95.860001,94.470001,94.900002,90.109947,4916000
2016-11-29,94.000000,94.570000,93.629997,94.040001,89.293358,3806000
2016-11-30,95.750000,95.900002,94.349998,95.559998,90.736633,4641900
2016-12-01,96.000000,97.389999,94.050003,96.239998,91.382294,9361600
2016-12-02,95.360001,96.150002,94.930000,95.139999,90.337822,5038300
2016-12-05,95.870003,95.989998,94.150002,94.449997,89.682655,4980300
2016-12-06,94.099998,95.309998,94.070000,95.220001,90.413795,3663100
2016-12-07,95.250000,97.330002,94.930000,97.330002,92.417305,4901100
2016-12-08,97.260002,97.400002,96.129997,96.269997,91.410797,3861600
2016-12-09,96.230003,96.300003,95.190002,95.529999,90.708153,6550200
2016-12-12,96.010002,96.650002,94.910004,95.080002,90.280861,3596700
2016-12-13,95.739998,96.500000,95.180000,96.019997,91.173416,3803300
2016-12-14,95.769997,96.000000,93.610001,93.739998,89.008499,5647400
2016-12-15,93.800003,94.730003,93.050003,94.529999,89.758621,4200100
2016-12-16,94.349998,94.480003,92.529999,92.580002,87.907059,7208500
2016-12-19,91.930000,92.779999,91.000000,92.709999,88.030487,3856300
2016-12-20,93.639999,94.830002,93.300003,94.339996,89.578201,4302400
2016-12-21,94.260002,94.300003,93.680000,93.820000,89.084450,2829300
2016-12-22,93.779999,94.449997,93.720001,94.120003,89.369308,2534900
2016-12-23,93.790001,94.400002,93.639999,94.320000,89.559212,1544900
2016-12-27,94.339996,94.800003,94.099998,94.550003,89.777626,1735200
2016-12-28,94.599998,94.900002,92.820000,93.150002,88.448273,2700300
2016-12-29,93.279999,93.849998,93.000000,93.290001,88.581207,2385000
2016-12-30,93.040001,93.250000,92.330002,92.739998,88.058968,3471200
2017-01-03,94.000000,95.190002,93.250000,93.989998,89.245880,5054900
2017-01-04,94.459999,94.500000,93.430000,93.570000,88.847076,3772100
2017-01-05,93.180000,94.459999,92.419998,93.000000,88.305847,4698800
2017-01-06,93.449997,93.599998,92.410004,93.040001,88.343834,4023100
2017-01-09,92.930000,93.489998,92.199997,92.370003,87.707657,3087600
2017-01-10,92.980003,94.440002,92.769997,93.830002,89.093956,3980200
2017-01-11,94.470001,94.750000,93.389999,94.650002,89.872551,3720500
2017-01-12,94.370003,94.370003,92.779999,93.989998,89.245880,3102700
2017-01-13,94.070000,94.629997,93.680000,94.480003,89.711151,2609500
2017-01-17,94.239998,94.290001,93.220001,93.570000,88.847076,5036500
2017-01-18,92.790001,93.419998,92.529999,93.330002,89.354500,3425700
2017-01-19,93.580002,93.980003,92.959999,93.379997,89.402374,3540100
2017-01-20,94.010002,95.000000,93.620003,94.580002,90.551254,5045200
2017-01-23,94.599998,94.739998,93.559998,94.459999,90.436356,3254900
2017-01-24,95.019997,96.730003,94.800003,96.239998,92.140533,5768200
2017-01-25,97.820000,98.589996,97.320000,98.150002,93.969193,7557900
2017-01-26,98.449997,98.980003,96.019997,97.220001,93.078804,9097300
2017-01-27,97.690002,99.459999,97.500000,98.989998,94.773407,6371400
2017-01-30,98.400002,98.589996,96.570000,96.790001,92.667114,5221800
2017-01-31,96.589996,96.629997,94.589996,95.660004,91.585251,5724700
2017-02-01,95.809998,96.519997,94.400002,95.110001,91.058678,3582500
2017-02-02,94.769997,95.129997,93.500000,93.769997,89.775749,3807500
2017-02-03,94.320000,94.449997,92.809998,93.279999,89.306633,4677900
2017-02-06,92.809998,93.120003,92.430000,92.870003,88.914101,4621300
2017-02-07,94.320000,94.919998,93.019997,93.309998,89.335350,4995600
2017-02-08,93.000000,93.000000,92.110001,92.910004,88.952400,4083500
2017-02-09,93.059998,94.180000,92.690002,93.959999,89.957664,3994300
2017-02-10,94.870003,96.620003,94.500000,96.309998,92.207558,5600200
2017-02-13,97.690002,99.050003,97.160004,98.500000,94.304276,6995100
2017-02-14,98.290001,98.739998,97.260002,98.089996,93.911743,4334700
2017-02-15,98.110001,99.019997,98.000000,99.019997,94.802124,4326000
2017-02-16,99.050003,99.070000,97.800003,98.260002,94.074493,3062400
2017-02-17,98.070000,98.949997,97.540001,98.849998,94.639381,3631500
2017-02-21,98.870003,99.199997,97.919998,98.099998,93.921318,3916600
2017-02-22,98.040001,98.730003,97.620003,98.199997,94.017044,3031100
2017-02-23,98.440002,98.500000,95.120003,95.550003,91.479935,6024800
2017-02-24,94.860001,95.500000,93.500000,95.480003,91.412918,5018200
2017-02-27,95.480003,97.519997,95.120003,97.440002,93.289429,5445000
2017-02-28,97.239998,97.599998,96.440002,96.660004,92.542664,3951700
2017-03-01,98.199997,98.970001,97.430000,98.580002,94.380867,5564900
2017-03-02,98.489998,98.730003,92.839996,94.360001,90.340637,23059200
2017-03-03,94.360001,95.900002,94.209999,95.120003,91.068253,8163300
2017-03-06,94.320000,95.940002,94.099998,95.660004,91.585251,4706100
2017-03-07,95.650002,96.230003,94.760002,95.930000,91.843758,4683100
2017-03-08,94.099998,95.480003,92.860001,93.230003,89.258766,9370400
2017-03-09,92.449997,93.220001,90.410004,91.389999,87.497139,9260900
2017-03-10,91.889999,93.099998,90.809998,92.309998,88.377945,7169000
2017-03-13,93.330002,93.529999,92.260002,92.639999,88.693886,4376100
2017-03-14,91.220001,92.000000,90.620003,91.860001,87.947105,5781100
2017-03-15,92.370003,93.790001,92.059998,93.360001,89.383224,6434600
2017-03-16,93.970001,94.089996,92.639999,92.849998,88.894943,3717900
2017-03-17,92.989998,93.320000,92.650002,92.910004,88.952400,7141400
2017-03-20,93.129997,95.480003,92.889999,95.400002,91.336327,6516200
2017-03-21,95.379997,95.389999,92.089996,92.430000,88.492828,7720200
2017-03-22,92.000000,93.129997,91.720001,92.430000,88.492828,5035600
2017-03-23,92.449997,93.000000,91.959999,92.230003,88.301346,2585700
2017-03-24,92.239998,93.239998,91.559998,92.150002,88.224777,3634600
2017-03-27,90.900002,91.970001,90.339996,91.510002,87.612022,3425700
2017-03-28,91.559998,93.160004,91.510002,92.949997,88.990692,3866100
2017-03-29,92.760002,93.250000,92.400002,92.860001,88.904526,2513700
2017-03-30,92.980003,93.370003,92.400002,93.220001,89.249184,3672600
2017-03-31,92.629997,93.239998,92.019997,92.760002,88.808777,4020600
2017-04-03,92.430000,92.839996,91.000000,92.269997,88.339645,3685800
2017-04-04,93.889999,94.779999,93.059998,94.129997,90.120422,5797500
2017-04-05,94.919998,96.730003,93.959999,94.239998,90.225731,6061300
2017-04-06,94.419998,96.419998,94.260002,95.820000,91.738434,5421600
2017-04-07,95.870003,96.620003,95.419998,95.519997,91.451202,4463800
2017-04-10,96.309998,97.889999,96.099998,97.139999,93.002197,5168300
2017-04-11,97.300003,97.309998,95.669998,97.099998,92.963921,4250400
2017-04-12,96.690002,96.769997,94.660004,94.860001,90.819328,4773900
2017-04-13,94.599998,94.860001,93.089996,93.099998,89.134293,4706000
2017-04-17,93.690002,94.349998,93.489998,94.139999,90.129997,3719100
2017-04-18,93.500000,94.540001,93.120003,94.389999,90.369354,3310400
2017-04-19,94.860001,95.970001,93.290001,93.470001,89.488541,5550400
2017-04-20,93.279999,94.959999,92.980003,94.660004,91.380638,4852500
2017-04-21,95.190002,95.250000,93.809998,94.320000,91.052414,4128700
2017-04-24,95.839996,97.059998,95.800003,96.809998,93.456146,6739400
2017-04-25,102.879997,104.889999,102.000000,104.419998,100.802513,18383500
